date	uid	event	value	timestamp
2013-02-02	18180	visit	8	1359786224492
2013-02-02	18462	visit	0	1359786267142
2013-02-02	18873	visit	6	1359786488452
2013-02-02	18678	visit	7	1359786405184
2013-02-02	18462	visit	8	1359786316207
2013-02-02	18503	visit	1	1359786422643
2013-02-02	18269	visit	7	1359786176000
2013-02-01	18087	visit	5	1359702125000
2013-02-02	18462	visit	8	1359786312554
2013-02-02	18175	visit	2	1359786681873
2013-02-02	18182	install.	5	1359786678804
2013-02-02	1615	visit	7	1359786435000
2013-02-02	121	visit	3	1359786417000
2013-02-02	18182	visit	4	1359786679139
2013-02-02	38	visit	7	1359786786596
2013-02-02	18102	visit	6	1359786708617
2013-02-02	18113	visit	6	1359786469000
2013-02-02	18191	install.	9	1359787175812
2013-02-02	19134	visit	4	1359787172452
2013-02-02	18331	visit	7	1359786839000
2013-02-02	123	visit	7	1359786878000
2013-02-02	4895	visit	3	1359786939468
2013-02-02	18129	uninstall.	0	1359787040899
2013-02-02	19134	visit	1	1359787163972
2013-02-02	142	visit	6	1359786735000
2013-02-02	123	visit	4	1359787317000
2013-02-02	18098	install.	5	1359787477729
2013-02-02	18549	visit	8	1359787366044
2013-02-02	18762	visit	9	1359787023000
2013-02-02	18182	visit	6	1359787277598
2013-02-02	19134	uninstall.	4	1359787211881
2013-02-02	329	visit	2	1359787262000
2013-02-02	18191	visit	9	1359787131000
2013-02-02	2422	visit	6	1359787503491
2013-02-02	19	visit	4	1359787442128
2013-02-02	2422	visit	0	1359787113000
2013-02-02	18115	visit	3	1359787503491
2013-02-02	18289	visit	6	1359787491000
2013-02-02	18466	visit	4	1359787349000
2013-02-02	18210	visit	7	1359786660000
2013-02-02	18369	visit	9	1359787357000
2013-02-02	2139	visit	0	1359787512000
2013-02-02	18269	visit	9	1359787366000
2013-02-02	18400	visit	8	1359787570000
2013-02-02	19	visit	3	1359787647470
2013-02-02	18163	visit	7	1359787515520
2013-02-02	18185	visit	0	1359787121000
2013-02-02	38	visit	0	1359787836000
2013-02-02	18327	visit	1	1359787661000
2013-02-02	18196	visit	8	1359787893524
2013-02-02	19009	visit	9	1359788040171
2013-02-02	18203	visit	0	1359787816000
2013-02-02	18167	visit	7	1359787683000
2013-02-02	1615	visit	9	1359787905000
2013-02-02	18570	visit	3	1359787546000
2013-02-02	19009	visit	5	1359788235247
2013-02-02	18113	visit	7	1359788090000
2013-02-02	1262	visit	4	1359788111000
2013-02-02	38	visit	6	1359788067000
2013-02-02	19084	visit	0	1359788137972
2013-02-02	18087	visit	0	1359788211000
2013-02-02	18180	visit	6	1359787973000
2013-02-02	18285	visit	5	1359787960000
2013-02-02	18673	visit	3	1359788376349
2013-02-02	18357	visit	3	1359787830000
2013-02-02	18673	install.	0	1359788372327
2013-02-02	18400	visit	8	1359788074000
2013-02-02	18423	visit	6	1359788684512
2013-02-02	19135	uninstall.	8	1359788569799
2013-02-02	18244	visit	5	1359788242000
2013-02-02	19135	visit	1	1359788533558
2013-02-02	18102	visit	9	1359788445544
2013-02-02	18803	visit	1	1359788512000
2013-02-02	18525	visit	7	1359788308000
2013-02-02	123	visit	5	1359788521970
2013-02-02	18492	visit	8	1359788857557
2013-02-02	18185	visit	3	1359788797577
2013-02-02	19136	visit	0	1359788847788
2013-02-02	18163	visit	6	1359788867078
2013-02-02	19	visit	3	1359788936340
2013-02-02	670	visit	3	1359788691000
2013-02-02	18492	install.	7	1359788855553
2013-02-02	18131	visit	5	1359788651000
2013-02-02	18733	visit	3	1359788807000
2013-02-02	19136	visit	6	1359788848921
2013-02-02	18263	visit	7	1359788882000
2013-02-02	18246	visit	9	1359789075000
2013-02-02	18813	install.	5	1359789157820
2013-02-02	18291	visit	0	1359789001000
2013-02-02	18659	visit	5	1359789017624
2013-02-01	329	visit	3	1359667829000
2013-02-02	18887	visit	3	1359788908000
2013-02-02	18185	uninstall.	9	1359789013101
2013-02-02	18574	visit	3	1359789006000
2013-02-01	121	visit	5	1359702371000
2013-02-02	18163	visit	4	1359789223000
2013-02-02	18102	visit	1	1359789428516
2013-02-02	19	visit	5	1359789440421
2013-02-02	1615	visit	6	1359789527145
2013-02-02	19022	visit	9	1359788959000
2013-02-02	18247	visit	6	1359789256000
2013-02-02	18185	visit	0	1359789323685
2013-02-02	18182	visit	8	1359789331100
2013-02-02	18234	visit	7	1359789261000
2013-02-02	18196	visit	7	1359789355000
2013-02-02	18242	visit	6	1359787080000
2013-02-02	18102	visit	4	1359789261000
2013-02-02	18102	visit	8	1359789241000
2013-02-02	123	visit	5	1359789156000
2013-02-02	18270	install.	6	1359789574329
2013-02-02	18102	visit	6	1359789418963
2013-02-02	18344	visit	8	1359789551213
2013-02-02	18313	visit	7	1359789615000
2013-02-02	427	visit	6	1359753342000
2013-02-02	18698	visit	6	1359789420000
2013-02-02	121	visit	4	1359789606000
2013-02-02	1900	visit	3	1359789489000
2013-02-02	18330	install.	7	1359789681414
2013-02-02	18102	visit	2	1359789729000
2013-02-02	18085	visit	0	1359789640000
2013-02-02	18115	visit	4	1359789700263
2013-02-02	18948	visit	1	1359789620000
2013-02-02	18330	visit	1	1359789681680
2013-02-02	18218	visit	2	1359789531000
2013-02-02	121	visit	8	1359789947000
2013-02-02	18552	visit	3	1359789734000
2013-02-02	18090	visit	7	1359789956000
2013-02-02	18173	install.	1	1359790343011
2013-02-02	18956	visit	2	1359790048000
2013-02-02	1615	visit	0	1359790086000
2013-02-02	18378	visit	6	1359790304000
2013-02-02	18727	visit	5	1359790268000
2013-02-02	18722	visit	1	1359790224855
2013-02-02	16338	visit	2	1359790412410
2013-02-02	18105	visit	1	1359790267913
2013-02-02	18488	visit	3	1359790029000
2013-02-02	2860	visit	0	1359790176000
2013-02-02	18173	visit	5	1359790343275
2013-02-02	18163	visit	4	1359790726831
2013-02-02	18182	visit	7	1359790533000
2013-02-02	121	visit	8	1359790373000
2013-02-02	121	visit	5	1359790560000
2013-02-02	123	visit	8	1359790420000
2013-02-02	18695	visit	1	1359790354000
2013-02-02	18472	visit	9	1359790147000
2013-02-02	121	visit	4	1359790073000
2013-02-02	18569	visit	8	1359790361000
2013-02-02	18176	visit	4	1359790505000
2013-02-02	329	visit	2	1359790446000
2013-02-02	18260	visit	1	1359790272000
2013-02-02	18232	visit	7	1359790526000
2013-02-02	19	visit	8	1359790869754
2013-02-02	18153	visit	3	1359790935937
2013-02-02	19139	visit	7	1359791077763
2013-02-02	427	visit	0	1359790868000
2013-02-02	427	visit	9	1359790934452
2013-02-02	18396	visit	3	1359790839276
2013-02-02	18446	visit	8	1359791052326
2013-02-02	18246	visit	3	1359790750000
2013-02-02	123	visit	4	1359791049615
2013-02-02	18927	install.	0	1359790878634
2013-02-02	18163	visit	6	1359781835000
2013-02-02	18331	install.	6	1359791033736
2013-02-02	18185	visit	2	1359790810762
2013-02-02	18163	visit	3	1359782044000
2013-02-02	18246	visit	1	1359791003146
2013-02-02	19139	install.	9	1359791073492
2013-02-02	19138	install.	6	1359790938687
2013-02-02	18927	visit	2	1359790878899
2013-02-02	19054	visit	7	1359791030668
2013-02-02	18102	visit	6	1359790888811
2013-02-02	18173	visit	2	1359790778000
2013-02-02	18377	visit	8	1359789742000
2013-02-02	18314	uninstall.	5	1359790870536
2013-02-02	123	visit	4	1359791191000
2013-02-02	18152	visit	1	1359791140000
2013-02-02	18472	visit	7	1359791147754
2013-02-02	121	visit	4	1359746700000
2013-02-02	19138	uninstall.	8	1359791226889
2013-02-02	483	visit	2	1359791198000
2013-02-02	18238	visit	9	1359791117000
2013-02-02	18426	visit	2	1359791352139
2013-02-02	18331	uninstall.	2	1359791342141
2013-02-02	18429	install.	7	1359791171307
2013-02-02	18854	visit	9	1359791668589
2013-02-02	18273	visit	0	1359791439682
2013-02-02	18269	visit	3	1359791257000
2013-02-02	18679	visit	2	1359791289000
2013-02-02	18330	visit	6	1359791525945
2013-02-02	18993	install.	4	1359791419021
2013-02-02	17411	visit	5	1359791377000
2013-02-02	121	visit	8	1359791443000
2013-02-02	18629	visit	8	1359791571409
2013-02-02	19141	visit	5	1359791657280
2013-02-02	18693	visit	0	1359791616438
2013-02-02	19142	install.	1	1359791645416
2013-02-02	18607	visit	3	1359788605000
2013-02-02	18426	uninstall.	4	1359791528684
2013-02-02	18472	visit	8	1359791178000
2013-02-02	18598	visit	8	1359791752000
2013-02-02	18553	visit	4	1359791761000
2013-02-02	19054	visit	8	1359791998257
2013-02-02	19143	visit	6	1359791770571
2013-02-02	18284	visit	4	1359791909546
2013-02-02	19	visit	0	1359791882345
2013-02-02	18887	visit	8	1359791704684
2013-02-02	18566	visit	0	1359791620000
2013-02-02	18641	visit	9	1359791468000
2013-02-02	18284	visit	4	1359791784967
2013-02-02	4205	visit	2	1359791650000
2013-02-02	19054	visit	7	1359791749515
2013-02-02	18102	visit	9	1359791912000
2013-02-02	121	visit	1	1359792007000
2013-02-02	19	visit	8	1359792101301
2013-02-02	18396	visit	7	1359792086000
2013-02-02	18299	visit	0	1359791940000
2013-02-02	19144	uninstall.	8	1359792175811
2013-02-02	18533	visit	9	1359791654000
2013-02-02	18260	visit	9	1359792150239
2013-02-02	18689	visit	2	1359753855000
2013-02-02	18102	install.	1	1359792034738
2013-02-02	18208	visit	4	1359792008000
2013-02-02	18102	visit	9	1359792166733
2013-02-02	18259	install.	9	1359792026299
2013-02-02	18641	visit	6	1359791661000
2013-02-02	18163	visit	3	1359792005255
2013-02-02	18887	visit	6	1359792078267
2013-02-02	19145	uninstall.	9	1359792286440
2013-02-02	18152	install.	1	1359792206511
2013-02-02	18102	visit	0	1359792338000
2013-02-02	19138	visit	7	1359792346268
2013-02-02	18194	visit	0	1359792391000
2013-02-02	19146	install.	8	1359792524181
2013-02-02	18525	visit	4	1359744284000
2013-02-02	19147	visit	6	1359792441052
2013-02-02	18152	uninstall.	5	1359792383536
2013-02-02	18799	visit	0	1359792131000
2013-02-02	18102	visit	5	1359792149000
2013-02-02	427	visit	6	1359792180000
2013-02-02	18169	visit	4	1359792281000
2013-02-02	18814	visit	9	1359792122000
2013-02-02	18102	visit	7	1359791175000
2013-02-02	19138	uninstall.	0	1359792466914
2013-02-02	366	visit	0	1359792233000
2013-02-02	121	visit	2	1359792602892
2013-02-02	18087	visit	5	1359792409522
2013-02-02	18111	visit	3	1359792699000
2013-02-02	19138	install.	2	1359792702666
2013-02-02	18232	visit	3	1359792736246
2013-02-02	19149	install.	7	1359792850926
2013-02-02	18884	visit	9	1359792097000
2013-02-02	18446	visit	6	1359792656125
2013-02-02	19138	visit	0	1359792713283
2013-02-02	18232	visit	6	1359792519000
2013-02-02	18628	visit	4	1359792554000
2013-02-02	123	visit	3	1359792714000
2013-02-02	18435	visit	8	1359792888364
2013-02-02	19149	visit	8	1359792851186
2013-02-02	18365	visit	0	1359792574000
2013-02-02	19142	visit	3	1359792535000
2013-02-02	18854	visit	8	1359792861954
2013-02-02	18191	visit	6	1359792528000
2013-02-02	670	visit	5	1359792517000
2013-02-02	121	visit	9	1359793002000
2013-02-02	18488	visit	8	1359792920658
2013-02-02	123	visit	5	1359793186763
2013-02-02	18464	visit	0	1359793138754
2013-02-02	18414	visit	0	1359792992000
2013-02-02	19	visit	9	1359793173994
2013-02-02	18150	visit	9	1359792958099
2013-02-02	18244	visit	9	1359792944768
2013-02-02	18244	install.	4	1359792944490
2013-02-02	18164	visit	6	1359792975000
2013-02-02	18232	visit	4	1359792676000
2013-02-02	18347	visit	3	1359793092129
2013-02-02	18403	visit	5	1359793115425
2013-02-02	18491	visit	4	1359793012000
2013-02-02	18246	visit	1	1359792940247
2013-02-02	18093	visit	1	1359793187395
2013-02-02	19	visit	0	1359793146500
2013-02-02	18996	visit	9	1359792740000
2013-02-02	18102	visit	9	1359792882000
2013-02-02	18246	visit	1	1359793091137
2013-02-02	19086	visit	2	1359792922000
2013-02-02	123	visit	7	1359792935576
2013-02-02	18173	visit	6	1359792956014
2013-02-02	18334	visit	6	1359793117186
2013-02-02	19017	visit	3	1359793009000
2013-02-02	123	visit	6	1359792795000
2013-02-02	18173	visit	2	1359792975388
2013-02-02	18242	visit	2	1359793139220
2013-02-02	18280	visit	4	1359793316000
2013-02-02	123	visit	5	1359793245327
2013-02-02	18162	install.	2	1359793378627
2013-02-02	18733	visit	2	1359793181000
2013-02-02	18162	visit	0	1359793380549
2013-02-02	18163	visit	4	1359753740000
2013-02-02	18231	visit	1	1359793312000
2013-02-02	18168	visit	6	1359793264000
2013-02-02	18242	visit	7	1359793280680
2013-02-02	19150	install.	2	1359793429907
2013-02-02	123	visit	9	1359793054000
2013-02-02	18114	visit	3	1359793498012
2013-02-02	18108	visit	2	1359793232000
2013-02-02	18196	visit	0	1359793428000
2013-02-02	18871	visit	1	1359793419000
2013-02-02	38	visit	1	1359793610000
2013-02-02	18102	visit	4	1359793621000
2013-02-02	18168	visit	0	1359793523000
2013-02-02	4603	visit	4	1359793448000
2013-02-02	121	visit	7	1359793359000
2013-02-02	18113	visit	1	1359793445000
2013-02-02	19	visit	8	1359793678777
2013-02-02	18780	visit	8	1359793388000
2013-02-02	18935	visit	4	1359790087000
2013-02-02	123	visit	5	1359793218000
2013-02-02	18667	visit	2	1359793719916
2013-02-02	18525	visit	7	1359793440000
2013-02-02	19152	visit	0	1359793558882
2013-02-02	18624	visit	9	1359793187000
2013-02-02	18114	visit	8	1359793406000
2013-02-02	19152	visit	8	1359793561487
2013-02-02	18686	install.	2	1359793536241
2013-02-02	18686	visit	1	1359793537065
2013-02-02	18241	visit	7	1359793590000
2013-02-02	18626	visit	3	1359749896000
2013-02-02	3567	visit	2	1359793679000
2013-02-02	18102	visit	1	1359793719000
2013-02-02	19101	visit	6	1359793620000
2013-02-02	18270	install.	6	1359793922261
2013-02-02	18626	visit	7	1359749740000
2013-02-02	18104	visit	6	1359793884000
2013-02-02	38	visit	6	1359793645000
2013-02-02	3567	visit	5	1359793679000
2013-02-02	18246	install.	0	1359793937827
2013-02-02	19154	uninstall.	6	1359793948563
2013-02-02	18270	visit	1	1359793922523
2013-02-02	123	visit	5	1359793950547
2013-02-02	19137	visit	0	1359793696000
2013-02-02	1070	visit	4	1359793620000
2013-02-02	18301	visit	5	1359793593000
2013-02-02	18562	visit	7	1359794001553
2013-02-02	18626	visit	7	1359749325000
2013-02-02	18572	visit	7	1359793909000
2013-02-02	18306	visit	6	1359793887940
2013-02-02	427	visit	8	1359793900000
2013-02-02	18168	visit	1	1359793797000
2013-02-02	18119	visit	8	1359793872415
2013-02-02	18562	visit	5	1359794108590
2013-02-02	18617	visit	1	1359794021000
2013-02-02	18279	install.	4	1359794242724
2013-02-02	18280	install.	1	1359794168955
2013-02-02	18102	visit	3	1359794016000
2013-02-02	121	visit	6	1359793999000
2013-02-02	18301	visit	0	1359793735000
2013-02-02	18231	visit	5	1359794186085
2013-02-02	18965	visit	8	1359794202764
2013-02-02	18403	visit	0	1359794210004
2013-02-02	18102	visit	1	1359794313772
2013-02-02	18306	visit	6	1359794100662
2013-02-02	19111	visit	7	1359793948000
2013-02-02	18626	visit	4	1359750244000
2013-02-02	18363	visit	1	1359794569244
2013-02-02	18367	install.	4	1359794563530
2013-02-02	19155	install.	3	1359794573848
2013-02-02	18363	visit	7	1359794546516
2013-02-02	18626	visit	0	1359793880000
2013-02-02	18871	visit	1	1359794453000
2013-02-02	5110	visit	2	1359794298000
2013-02-02	18363	install.	4	1359794546256
2013-02-02	18677	visit	9	1359794664171
2013-02-02	18700	visit	0	1359794389000
2013-02-02	19	visit	4	1359794559653
2013-02-02	4205	visit	1	1359794647848
2013-02-02	123	visit	2	1359794475000
2013-02-02	630	visit	1	1359794268000
2013-02-02	19149	visit	9	1359794496000
2013-02-02	18367	visit	4	1359794571268
2013-02-02	19002	visit	0	1359794504000
2013-02-02	18367	visit	3	1359794563788
2013-02-02	19155	visit	0	1359794574111
2013-02-02	18270	visit	1	1359794424000
2013-02-02	18492	visit	0	1359794763586
2013-02-02	123	visit	8	1359794803000
2013-02-02	18966	visit	7	1359794815000
2013-02-02	18279	visit	0	1359794903118
2013-02-02	18677	install.	1	1359794971060
2013-02-02	123	visit	9	1359794592000
2013-02-02	18429	uninstall.	2	1359794753350
2013-02-02	18492	install.	5	1359794763320
2013-02-02	18747	visit	6	1359794996357
2013-02-02	18163	visit	3	1359794997374
2013-02-02	18246	visit	0	1359794557000
2013-02-02	18677	visit	7	1359794974631
2013-02-02	18088	visit	4	1359794638000
2013-02-02	18102	visit	0	1359794576000
2013-02-02	18317	visit	6	1359794295000
2013-02-02	19	visit	6	1359794948168
2013-02-02	18677	visit	3	1359794971324
2013-02-02	18796	visit	4	1359794637000
2013-02-02	18186	visit	9	1359794731000
2013-02-02	18118	visit	9	1359794570000
2013-02-02	19156	visit	3	1359794746170
2013-02-02	18492	visit	9	1359794770069
2013-02-02	18197	visit	6	1359794960643
2013-02-02	18405	visit	4	1359794601000
2013-02-02	5110	visit	2	1359794530000
2013-02-02	18284	visit	9	1359794561000
2013-02-02	18300	visit	7	1359794999938
2013-02-02	18169	visit	8	1359794569000
2013-02-02	18803	visit	7	1359794889000
2013-02-02	18232	visit	2	1359794947000
2013-02-02	18362	visit	4	1359795056000
2013-02-02	19158	visit	9	1359795096588
2013-02-02	123	visit	0	1359795027721
2013-02-02	18799	visit	4	1359794991000
2013-02-02	18176	visit	1	1359795058578
2013-02-02	19	visit	1	1359795236356
2013-02-02	18270	visit	7	1359794893000
2013-02-02	123	visit	5	1359794979000
2013-02-02	18273	visit	6	1359795087000
2013-02-02	19016	install.	7	1359795216005
2013-02-02	5807	visit	3	1359740485000
2013-02-02	18196	visit	0	1359794949000
2013-02-02	18279	uninstall.	5	1359795183081
2013-02-02	18114	visit	6	1359795247799
2013-02-02	18114	install.	0	1359795247536
2013-02-02	18121	visit	4	1359794953000
2013-02-02	38	visit	1	1359794980000
2013-02-02	942	visit	2	1359795224000
2013-02-02	4765	visit	3	1359759394000
2013-02-01	18623	visit	6	1359730793000
2013-02-02	18246	install.	1	1359795422545
2013-02-02	18196	visit	0	1359795138000
2013-02-02	18714	visit	0	1359795368361
2013-02-02	18684	visit	5	1359795188000
2013-02-02	18452	visit	7	1359795234000
2013-02-02	18772	visit	0	1359795167000
2013-02-02	121	visit	1	1359795209000
2013-02-02	18102	visit	1	1359795565926
2013-02-02	18102	visit	6	1359795567446
2013-02-02	18618	visit	7	1359795279000
2013-02-02	18934	visit	0	1359795329000
2013-02-02	18102	visit	0	1359795282000
2013-02-02	18176	visit	1	1359795200000
2013-02-02	18152	visit	2	1359795157000
2013-02-02	19160	install.	1	1359795884758
2013-02-02	18765	visit	9	1359795669000
2010-06-07	3567	visit	9	1275861754000
2013-02-02	18169	visit	0	1359795507000
2013-02-02	18887	visit	9	1359795476000
2013-02-02	18720	visit	1	1359795783050
2013-02-02	18839	visit	6	1359795635481
2013-02-02	18846	visit	3	1359795710000
2013-02-02	19160	visit	7	1359795889036
2013-02-02	18720	visit	7	1359795749619
2013-02-02	38	visit	5	1359795583000
2013-02-02	18419	visit	9	1359795532000
2013-02-02	123	visit	0	1359795496000
2013-02-02	1057	visit	6	1359795682000
2013-02-02	18105	visit	2	1359795773418
2013-02-02	121	visit	5	1359795898411
2013-02-02	16968	visit	9	1359795731830
2013-02-02	18540	visit	9	1359795848941
2013-02-02	18173	visit	8	1359796014000
2013-02-02	18169	visit	2	1359795956000
2013-02-02	427	visit	2	1359796163798
2013-02-02	121	visit	9	1359795931000
2013-02-02	18251	visit	3	1359795852000
2013-02-02	18446	visit	6	1359795828000
2013-02-02	18300	visit	5	1359795910855
2013-02-02	18090	visit	3	1359795996000
2013-02-02	18280	visit	2	1359795875000
2013-02-02	123	visit	0	1359796122044
2013-02-02	18976	visit	2	1359795956000
2013-02-02	18102	visit	7	1359796030701
2013-02-02	18330	visit	6	1359796108982
2013-02-02	18173	visit	7	1359795802000
2013-02-02	19164	visit	2	1359796401677
2013-02-02	18330	visit	3	1359796450640
